clade	species	ts	te
0.0	Cypridea_quadrangulata	124.60186071794719	108.8752667412174
0.0	Cypridea_quadrata	122.4754015906959	100.29508964922648
0.0	Cypridea_quadrilateralis	129.72896391633918	125.89429195354954
0.0	Cypridea_quarta	119.34387127764276	118.14962327387275
0.0	Cypridea_ranquiliensis	119.56766028220282	114.69304755682556
0.0	Cypridea_recta	140.30992347190474	132.62125854500542
0.0	Cypridea_renalis	131.0513219506995	130.29412691404914
0.0	Cypridea_reticularis	121.09731070558706	120.09341319169192
0.0	Cypridea_rhahelensis	128.3423916394764	124.77450481189811
0.0	Cypridea_riojoanensis	122.11048794285941	121.10386891830917
0.0	Cypridea_robusta	137.71125062432625	137.2508470910609
0.0	Cypridea_rostralis	120.78630473428731	119.79461774401743
0.0	Cypridea_rotundata	124.57678692313924	120.97619511515117
0.0	Cypridea_sagena	143.80134522351224	142.39673866927671
0.0	Cypridea_salvadorensis	139.01430968805687	138.60115041621415
0.0	Cypridea_sambaensis	119.25445355535557	118.0468508297483
0.0	Cypridea_sellata	142.81283487599876	141.89922015360153
0.0	Cypridea_semilunaris	123.90785513193131	122.58917841723418
0.0	Cypridea_sidonensis	123.91769853713537	118.40828092629927
0.0	Cypridea_simplissima	144.9999452702227	137.51368113312134
0.0	Cypridea_simplissima*	120.66115887682876	119.62445061146613
0.0	Cypridea_soriana	140.14818060022597	121.74401675672756
0.0	Cypridea_spinata	121.44793669007689	120.62841472264721
0.0	Cypridea_spinigera	124.12599638630387	121.02123332556324
0.0	Cypridea_subcuadrata	125.26797779158791	122.01748864071641
0.0	Cypridea_subtilis	139.43022649916497	136.83370603129032
0.0	Cypridea_subtrapezoidalis	120.60465591307914	119.54563276682767
0.0	Cypridea_suspecta	141.73872292537925	140.04033402527025
0.0	Cypridea_swanagensis	142.93967805395056	142.55515174121737
0.0	Cypridea_tayasirensis	131.16050220049203	122.8237481506315
0.0	Cypridea_tchibodaensis	122.48803728559288	120.85440784670848
0.0	Cypridea_tenuis	124.16451717002168	120.97781380808806
0.0	Cypridea_tertia	119.19928772502725	117.9590153305033
0.0	Cypridea_tilleyi	110.16953383693836	108.24281243488433
0.0	Cypridea_tosca	121.09748818820191	120.10994606116063
0.0	Cypridea_trinodosa	143.80905345579455	142.91251927746276
0.0	Cypridea_troelseni	134.71784448507486	134.09381482344824
0.0	Cypridea_tuberculata	142.036358497105	124.73461950980511
0.0	Cypridea_tucanoensis	139.7659091117711	135.40968149026492
0.0	Cypridea_tumescens	147.10929759062589	141.8806517813878
0.0	Cypridea_turgida	127.66906442136423	126.85781390004901
0.0	Cypridea_ultima	119.56578350267503	118.38525814350145
0.0	Cypridea_valdensis	135.350202297873	121.84542736417363
0.0	Cypridea_varians	143.57237872752728	139.29744641518417
0.0	Cypridea_variebullata	142.22726102344024	137.0201869227992
0.0	Cypridea_vectae	123.52415668966688	122.9463764317843
0.0	Cypridea_ventriosa	123.6510266610966	118.30361020239201
0.0	Cypridea_ventronodata	137.34235632724327	131.5800828198482
0.0	Cypridea_ventrosa	140.96867441170411	139.32560321381214
0.0	Cypridea_ventrospinata	130.06035405844057	126.80378894132942
0.0	Cypridea_vericae	135.57328819348194	134.32062586110862
0.0	Cypridea_verrucosa	136.11383116821168	134.01440936237364
0.0	Cypridea_vianai	143.87643939203392	142.81399584605848
0.0	Cypridea_vidrana	142.0249662800328	141.07629754668545
0.0	Cypridea_volubilis	125.96940854414545	121.19313905125051
0.0	Cypridea_vulgaris	134.6194658794388	133.98928250886507
0.0	Cypridea_wandae	144.92030214663149	143.72767019694197
0.0	Cypridea_warlinghamensis	123.04094932438322	120.85018713311135
0.0	Cypridea_wicheri	141.40027991291913	138.9978997623676
0.0	Cypridea_wolburgi	141.33255769410692	140.87836237299373
0.0	Cypridea_wyomingensis	116.27903749672495	100.99206789801897
0.0	Cypridea_yakokoensis	119.4668838598186	118.29093310503102
0.0	Kegelina_anomala	118.79439371828718	99.25173941991422
0.0	Kegelina_armata	144.53452704395042	144.34040431062311
0.0	Kegelina_bisculpturata	144.8781501194212	143.99546471837718
0.0	Kegelina_depressa	144.5758887327373	144.38279324701247
0.0	Kegelina_kegeli	144.932164098551	143.94006416500167
0.0	Paracypridea_bicallosa	136.4533749620096	135.92983213211133
0.0	Paracypridea_brasiliensis	137.66849781184814	131.50143190379904
0.0	Paracypridea_connectens	126.52015734751346	125.71190912177123
0.0	Paracypridea_elegans	133.63949749574496	128.64082297353974
0.0	Paracypridea_impar	134.5784336828868	133.95092683713838
0.0	Paracypridea_langdoni	130.17930992851925	129.28145950813507
0.0	Paracypridea_maacki	137.03353566497663	133.36214952587525
0.0	Paracypridea_obovata	130.33833917246173	126.20880436882369
0.0	Paracypridea_quadrirugosa	125.94818116761165	122.98032875901762
0.0	Paracypridea_rhomboidalis	129.42830529520293	126.81145601728018
0.0	Paracypridea_similis	131.87503343189437	128.57504045175452
0.0	Paraplesiocypridea_alloios	129.9018628609386	129.1838620290503
0.0	Praecypridea_acuta	144.51521887234873	144.32211403863036
0.0	Praecypridea_acuticyatha	153.49878322464224	150.36414381344812
0.0	Praecypridea_postelongata	169.2271153865839	168.58224715699154
0.0	Praecypridea_suprajurassica	160.01963736460362	150.84030630346302
