age	GMST_Judd
323	13.1775474711976
324	12.8859882551723
325	12.5536381727761
326	12.2635465054964
327	12.0848477973281
328	12.0296256229281
329	12.0904031693917
330	12.2118452363951
331	12.2937821559662
332	12.3558118604311
333	12.415635508276
334	12.516681445077
335	12.5714158618149
336	12.6074368037256
337	12.620253143353
338	12.6371207111944
339	12.9717631030453
340	13.2165158289031
341	13.6715920714709
342	14.336456572541
343	15.2382442643551
344	16.0547027462455
345	16.568910931357
346	17.129312934213
347	17.7783281211412
348	18.7209847981315
349	19.3061175882025
350	19.9122243946386
351	20.4795386700855
352	21.1242490976736
353	21.4886992830436
354	21.870447241252
355	22.1607652058155
356	22.2704785259366
357	22.4332477612277
358	22.530942505968
359	22.6226491047414
360	22.7124191431913
361	22.7956601634319
362	22.95508095288
363	23.0293222990376
364	23.3151610110031
365	23.48269004804
366	23.7289508498764
367	24.0711318525103
368	24.467294912556
369	24.7714722397484
370	25.3079960141117
371	25.9027051368954
372	26.41189883124
373	27.0548230477126
374	27.4518567577023
375	27.7658915885115
376	27.8029161124018
377	27.6811278933934
378	27.0727576129676
379	26.9158228308166
380	26.4986901412378
381	26.2568152112253
382	25.9473039799004
383	25.6469779766098
384	24.913481768812
385	24.8659928264369
386	24.2891067080911
387	23.8811058323274
388	23.2372390521069
389	22.7071789989223
390	22.6129376484046
391	22.4210488631135
392	22.48361880587
393	22.5912430933733
394	22.9841876156498
395	23.2196858344292
396	23.5737856486448
397	23.8760592970751
398	24.1583618052014
399	24.4278279061366
400	24.5449812324492
401	24.8323780103758
402	24.9321106030428
403	25.2190700085676
404	25.5905129951717
405	25.7608223665832
406	25.9927048019244
407	26.4072372066696
408	26.6246324295239
409	26.8700711640958
410	27.1743087442996
411	27.2522791216021
412	27.574640408917
413	27.8200164466996
414	28.0600188199869
415	28.3916562774349
416	29.2952234970077
417	29.9712923456166
418	30.6052566086361
419	31.4084779990193
420	32.1998130425221
421	33.0284454761499
422	33.0945287768389
423	33.6053227730073
424	34.0953734019624
425	31.5265246173964
426	30.0122727502785
427	25.0957156531807
428	21.9024122247433
429	21.6243056485912
430	20.5386768822977
431	20.0832370629487
432	20.0593965761576
433	20.4225164482266
434	21.8679090774702
435	22.6673336924389
436	24.1110733343023
437	23.8733770094438
438	23.0412869452828
439	21.925923688299
440	20.1105725571669
441	19.6472974656096
442	19.6425540947423
443	20.2815760784471
444	20.418293073076
445	21.6710146835081
446	22.0909540334932
447	23.4443120662753
448	25.7291220936571
449	27.211294640073
450	28.1003181305326
451	28.1215412794004
452	28.0305936410063
453	27.6067923192928
454	27.3384150455778
455	27.2148436776417
456	27.2346418416975
457	27.6155193777761
458	27.7526062669452
459	28.2427489491588
460	28.7416639858658
461	29.6148068702385
462	29.9780921942752
463	30.3515774400315
464	30.6693616841042
465	30.9707509979915
466	30.9953047948661
467	30.9741300827813
468	30.8933967711829
469	30.8178007717741
470	30.7634865351941
471	30.7606505739958
472	30.9325114832017
473	31.0432340788149
474	31.2661534145626
475	31.424264464304
476	31.5364071913547
477	31.604785024106
478	31.6789280466705
479	31.7253346916088
480	31.7744489848906
481	31.8324750143989
482	31.9037517862426
483	31.9977902286621
484	32.0199641912338
