Taxon_name	Status	Min_Ma	Max_Ma
Cypridea_granulosa	extinct	142.4	145
Cypridea_granulosa	extinct	142.4	145
Cypridea_granulosa	extinct	142.4	145
Cypridea_granulosa	extinct	142.4	145
Cypridea_granulosa	extinct	142.4	145
Cypridea_granulosa	extinct	142.4	145
Cypridea_granulosa	extinct	142.5	144.1
Cypridea_granulosa	extinct	142.5	144.1
Cypridea_hamata	extinct	121.4	123.3
Cypridea_hamata	extinct	121.4	123.3
Cypridea_hamata	extinct	121.4	123.3
Cypridea_hamata	extinct	121.4	123.3
Cypridea_helenae	extinct	134.6	136.1
Cypridea_helenae	extinct	134.6	136.1
Cypridea_helenae	extinct	134.6	136.1
Cypridea_helenae	extinct	134.6	136.1
Cypridea_hispida	extinct	125.8	126.5
Cypridea_hispida	extinct	125.8	126.5
Cypridea_hispida	extinct	125.8	126.5
Cypridea_hispida	extinct	125.8	126.5
Cypridea_hispida	extinct	125.8	126.5
Cypridea_inaequalis	extinct	140.4	142.2
Cypridea_inaequalis	extinct	140.4	142.2
Cypridea_inaequalis	extinct	140.4	142.2
Cypridea_inaequalis	extinct	140.4	142.2
Cypridea_inaequalis	extinct	140.4	142.2
Cypridea_inaequalis	extinct	140.4	142.2
Cypridea_inaequalis	extinct	140.4	142.2
Cypridea_inaequalis	extinct	140.4	142.2
Cypridea_inaequalis	extinct	140.4	142.2
Cypridea_inaequalis	extinct	140.6	141.4
Cypridea_inaequalis	extinct	140.6	141.4
Cypridea_inaequalis	extinct	140.6	141.4
Cypridea_inaequalis	extinct	140.6	141.4
Cypridea_inaequalis	extinct	140.6	141.4
Cypridea_inaequalis	extinct	140.6	141.4
Cypridea_inaequalis	extinct	140.6	141.4
Cypridea_inaequalis	extinct	140.6	141.4
Cypridea_inaequalis	extinct	140.6	141.4
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
Cypridea_laevigata	extinct	132.6	141.6
